REG_NAME,REG_CODE,ADM_STATUS,DIST_CODE,EA_NUMBER,EA_CODE,TA_CODE,TA_NAME,TPA,TOTAL_MALE,TOTAL_FEMA,TOTAL_HH,_sum,DIST_NAME2,POPULATION,district_name,total_population
Southern,3,Urban,301,727.0,30120727.0,30120.0,Mangochi Town,,640.0,718.0,325.0,524.613291140861,MANGOCHI,  1358  ,Mangochi,1358.0
Southern,3,Urban,301,726.0,30120726.0,30120.0,Mangochi Town,,732.0,778.0,375.0,617.0084231821655,  Mangochi  ,1510.0,mangochi,1510.0
Southern,3,Urban,301,729.0,30120729.0,30120.0,Mangochi Town,,508.0,553.0,223.0,890.5523444752681,Mangochi,"1,061",mangochi,1061 people
Southern,3,Urban,301,730.0,30120730.0,30120.0,Mangochi Town,,465.0,482.0,212.0,1002.2056367565838,Mangochi District,947.0,MANGOCHI,  947  
Southern,3,Urban,301,731.0,30120731.0,30120.0,Mangochi Town,,516.0,543.0,225.0,640.3479000771487,Mangochi,1059.0,mangochi,1059 people
Southern,3,Urban,301,732.0,30120732.0,30120.0,Mangochi Town,,565.0,538.0,297.0,565.4562474028985,MANGOCHI,1103 people,Mangochi,"1,103"
Southern,3,Urban,301,733.0,30120733.0,30120.0,Mangochi Town,,589.0,629.0,277.0,827.0716172075021,Mangochi,1218 people,mangochi,1218.0
Southern,3,Urban,301,734.0,30120734.0,30120.0,Mangochi Town,,575.0,521.0,249.0,766.2698189416636,Mangochi,  1096  ,mangochi,1096 people
Southern,3,Urban,301,739.0,30120739.0,30120.0,Mangochi Town,,798.0,892.0,359.0,306.6704550925049,mangochi,"1,690",mangochi,  1690  
Southern,3,Urban,301,738.0,30120738.0,30120.0,Mangochi Town,,557.0,599.0,258.0,849.6719685969128,Mangochi,1156.0,Mangochi,"1,156"
Southern,3,Urban,301,737.0,30120737.0,30120.0,Mangochi Town,,496.0,527.0,222.0,1399.9723865937067,Mangochi District,1023.0,  Mangochi  ,1023
Southern,3,Urban,301,736.0,30120736.0,30120.0,Mangochi Town,,535.0,557.0,224.0,1123.6322545193127,mangochi,1092.0,MANGOCHI,1092.0
Southern,3,Urban,301,735.0,30120735.0,30120.0,Mangochi Town,,421.0,463.0,194.0,555.2986332119892,Mangochi,884,Mangochi District,884.0
Southern,3,Urban,301,748.0,30120748.0,30120.0,Mangochi Town,,577.0,559.0,244.0,923.2418035020941,MANGOCHI,1136,Mangochi,1136.0
Southern,3,Urban,301,709.0,30120709.0,30120.0,Mangochi Town,,245.0,257.0,109.0,1524.3241206128523,Mangochi District,  502  ,Mangochi District,502
Southern,3,Urban,301,710.0,30120710.0,30120.0,Mangochi Town,,507.0,541.0,212.0,2904.3284198463266,MANGOCHI,1048 people,Mangochi District,1048.0
Southern,3,Urban,301,711.0,30120711.0,30120.0,Mangochi Town,,257.0,245.0,130.0,1974.5076244323775,Mangochi District,502 people,Mangochi,502 people
Southern,3,Urban,301,708.0,30120708.0,30120.0,Mangochi Town,,352.0,381.0,159.0,908.065824248138,MANGOCHI,733.0,Mangochi,733
Southern,3,Urban,301,707.0,30120707.0,30120.0,Mangochi Town,,609.0,656.0,273.0,1147.385445301188,MANGOCHI,"1,265",mangochi,1265
Southern,3,Urban,301,706.0,30120706.0,30120.0,Mangochi Town,,458.0,510.0,225.0,1141.8300773077597,MANGOCHI,968,MANGOCHI,  968  
Southern,3,Urban,301,705.0,30120705.0,30120.0,Mangochi Town,,655.0,636.0,292.0,1107.81727017071,Mangochi,"1,291",  Mangochi  ,  1291  
Southern,3,Urban,301,704.0,30120704.0,30120.0,Mangochi Town,,428.0,457.0,203.0,1872.0233488625424,  Mangochi  ,885 people,Mangochi,  885  
Southern,3,Urban,301,703.0,30120703.0,30120.0,Mangochi Town,,444.0,486.0,202.0,1643.1638605222163,mangochi,  930  ,mangochi,  930  
Southern,3,Urban,301,702.0,30120702.0,30120.0,Mangochi Town,,735.0,721.0,312.0,1528.2937843312957,MANGOCHI,1456.0,mangochi,1456.0
Southern,3,Urban,301,744.0,30120744.0,30120.0,Mangochi Town,,482.0,600.0,266.0,1144.7971940258835,MANGOCHI,"1,082",Mangochi,"1,082"
Southern,3,Urban,301,745.0,30120745.0,30120.0,Mangochi Town,,370.0,404.0,175.0,1314.8563088747824,  Mangochi  ,774.0,mangochi,  774  
Southern,3,Urban,301,743.0,30120743.0,30120.0,Mangochi Town,,417.0,451.0,177.0,1530.3054881998019,Mangochi,868.0,Mangochi District,868.0
Southern,3,Urban,301,746.0,30120746.0,30120.0,Mangochi Town,,603.0,634.0,266.0,3004.8246129187582,Mangochi,1237,Mangochi District,1237.0
Southern,3,Urban,301,747.0,30120747.0,30120.0,Mangochi Town,,785.0,879.0,373.0,1376.0238597366442,mangochi,  1664  ,Mangochi District,"1,664"
Southern,3,Urban,301,742.0,30120742.0,30120.0,Mangochi Town,,469.0,523.0,183.0,1638.3952837727873,Mangochi,  992  ,mangochi,992.0
Southern,3,Urban,301,740.0,30120740.0,30120.0,Mangochi Town,,927.0,947.0,423.0,942.2737159370387,Mangochi District,  1874  ,Mangochi,  1874  
Southern,3,Urban,301,749.0,30120749.0,30120.0,Mangochi Town,,424.0,496.0,225.0,875.230970386662,  Mangochi  ,920,mangochi,920
Southern,3,Urban,301,741.0,30120741.0,30120.0,Mangochi Town,,824.0,862.0,365.0,1124.5823739308596,mangochi,"1,686",mangochi,1686 people
Southern,3,Urban,301,782.0,30121782.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,349.0,378.0,138.0,505.7911715985202,Mangochi,727,  Mangochi  ,727
Southern,3,Urban,301,791.0,30121791.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,282.0,271.0,105.0,434.2068572340568,mangochi,553.0,Mangochi,553
Southern,3,Urban,301,771.0,30121771.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,331.0,329.0,126.0,857.3549907539777,  Mangochi  ,  660  ,  Mangochi  ,660.0
Southern,3,Urban,301,792.0,30121792.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,252.0,248.0,123.0,532.0566323254822,Mangochi,500,MANGOCHI,  500  
Southern,3,Urban,301,772.0,30121772.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,251.0,287.0,115.0,1294.7470823975711,Mangochi District,  538  ,  Mangochi  ,538
Southern,3,Urban,301,774.0,30121774.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,389.0,380.0,171.0,318.6728472575839,mangochi,  769  ,  Mangochi  ,769
Southern,3,Urban,301,773.0,30121773.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,306.0,280.0,113.0,1107.302900529633,  Mangochi  ,586,MANGOCHI,586
Southern,3,Urban,301,776.0,30121776.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,330.0,342.0,161.0,241.63960849821913,mangochi,672.0,  Mangochi  ,672.0
Southern,3,Urban,301,775.0,30121775.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,294.0,333.0,142.0,350.58627742523123,Mangochi District,627,mangochi,627 people
Southern,3,Urban,301,777.0,30121777.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,556.0,611.0,217.0,274.0533363743747,Mangochi,1167 people,MANGOCHI,1167.0
Southern,3,Urban,301,778.0,30121778.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,232.0,247.0,110.0,2136.678658961702,mangochi,479,mangochi,479.0
Southern,3,Urban,301,779.0,30121779.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,456.0,453.0,194.0,1089.587105869252,mangochi,  909  ,Mangochi,909.0
Southern,3,Urban,301,780.0,30121780.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,383.0,374.0,175.0,257.596941134894,MANGOCHI,  757  ,MANGOCHI,757
Southern,3,Urban,301,781.0,30121781.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,370.0,405.0,161.0,287.23198746014737,Mangochi District,775.0,MANGOCHI,775 people
Southern,3,Urban,301,790.0,30121790.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,295.0,351.0,150.0,360.1797937992326,  Mangochi  ,  646  ,mangochi,646.0
Southern,3,Urban,301,788.0,30121788.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,191.0,215.0,90.0,367.0186506435218,Mangochi District,406,mangochi,406 people
Southern,3,Urban,301,789.0,30121789.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,579.0,563.0,255.0,567.3178145432263,Mangochi,1142.0,Mangochi,1142.0
Southern,3,Urban,301,786.0,30121786.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,334.0,282.0,142.0,119.898729208312,Mangochi,616,Mangochi District,616
Southern,3,Urban,301,787.0,30121787.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,358.0,308.0,134.0,157.90006789455109,MANGOCHI,666 people,Mangochi District,  666  
Southern,3,Urban,301,784.0,30121784.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,282.0,320.0,146.0,402.9166730231806,Mangochi District,  602  ,mangochi,602 people
Southern,3,Urban,301,785.0,30121785.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,341.0,341.0,142.0,312.67605879401856,mangochi,682,mangochi,682.0
Southern,3,Urban,301,783.0,30121783.0,30121.0,Monkey Bay Urban,Monkey Bay Urban,239.0,237.0,97.0,362.6841446750824,  Mangochi  ,476,MANGOCHI,476 people
Southern,3,Rural,301,1.0,30114001.0,30114.0,STA Chiunda,,972.0,1053.0,439.0,994.3182046371583,Mangochi District,2025.0,Mangochi,"2,025"
Southern,3,Rural,301,2.0,30114002.0,30114.0,STA Chiunda,,240.0,205.0,96.0,1044.626493077102,Mangochi District,445,MANGOCHI,445
Southern,3,Rural,301,4.0,30114004.0,30114.0,STA Chiunda,,806.0,845.0,328.0,1030.4765140732195,  Mangochi  ,1651 people,  Mangochi  ,1651
Southern,3,Rural,301,5.0,30114005.0,30114.0,STA Chiunda,,595.0,610.0,276.0,908.6835883563072,Mangochi,1205.0,Mangochi,"1,205"
Southern,3,Rural,301,3.0,30114003.0,30114.0,STA Chiunda,,1148.0,1273.0,486.0,1229.445439686123,Mangochi,2421 people,  Mangochi  ,2421.0
Southern,3,Rural,301,6.0,30114006.0,30114.0,STA Chiunda,,179.0,227.0,105.0,1220.188725810076,Mangochi District,406.0,  Mangochi  ,406 people
Southern,3,Rural,301,7.0,30114007.0,30114.0,STA Chiunda,,545.0,565.0,237.0,1239.7679764891116,Mangochi,1110,Mangochi,"1,110"
Southern,3,Rural,301,8.0,30114008.0,30114.0,STA Chiunda,,603.0,759.0,337.0,996.9101121382582,MANGOCHI,  1362  ,mangochi,1362 people
Southern,3,Rural,301,16.0,30114016.0,30114.0,STA Chiunda,,716.0,794.0,295.0,2087.4185919265647,Mangochi,1510.0,Mangochi,1510
Southern,3,Rural,301,17.0,30114017.0,30114.0,STA Chiunda,,325.0,433.0,226.0,1432.6628087363715,MANGOCHI,758,MANGOCHI,758 people
Southern,3,Rural,301,15.0,30114015.0,30114.0,STA Chiunda,,879.0,916.0,404.0,1460.8360996326903,  Mangochi  ,"1,795",  Mangochi  ,1795
Southern,3,Rural,301,13.0,30114013.0,30114.0,STA Chiunda,,608.0,645.0,266.0,1152.5300293665189,  Mangochi  ,  1253  ,Mangochi,1253 people
Southern,3,Rural,301,14.0,30114014.0,30114.0,STA Chiunda,,544.0,642.0,247.0,1512.8263504160425,  Mangochi  ,1186,Mangochi District,"1,186"
Southern,3,Rural,301,19.0,30114019.0,30114.0,STA Chiunda,,924.0,1043.0,444.0,865.6063926451008,  Mangochi  ,"1,967",Mangochi,  1967  
Southern,3,Rural,301,24.0,30114024.0,30114.0,STA Chiunda,,550.0,695.0,261.0,951.3061107136144,  Mangochi  ,1245.0,mangochi,  1245  
Southern,3,Rural,301,25.0,30114025.0,30114.0,STA Chiunda,,410.0,466.0,192.0,718.0395987848756,  Mangochi  ,876 people,MANGOCHI,876
Southern,3,Rural,301,18.0,30114018.0,30114.0,STA Chiunda,,477.0,565.0,231.0,552.6182145749003,Mangochi,1042.0,Mangochi,1042 people
Southern,3,Rural,301,20.0,30114020.0,30114.0,STA Chiunda,,700.0,791.0,314.0,544.2396469596567,Mangochi District,  1491  ,Mangochi District,1491
Southern,3,Rural,301,28.0,30114028.0,30114.0,STA Chiunda,,227.0,260.0,100.0,1645.0471715184149,Mangochi,487,Mangochi,487.0
Southern,3,Rural,301,21.0,30114021.0,30114.0,STA Chiunda,,464.0,510.0,211.0,643.2785480258959,MANGOCHI,974.0,MANGOCHI,974
Southern,3,Rural,301,23.0,30114023.0,30114.0,STA Chiunda,,341.0,418.0,161.0,962.7123283408084,mangochi,759 people,Mangochi,759 people
Southern,3,Rural,301,22.0,30114022.0,30114.0,STA Chiunda,,739.0,943.0,404.0,1241.2379439968067,mangochi,1682,Mangochi District,  1682  
Southern,3,Rural,301,26.0,30114026.0,30114.0,STA Chiunda,,524.0,573.0,245.0,1336.4950755780555,Mangochi,  1097  ,  Mangochi  ,"1,097"
Southern,3,Rural,301,27.0,30114027.0,30114.0,STA Chiunda,,457.0,482.0,185.0,870.8182679055734,mangochi,939.0,Mangochi,939
Southern,3,Rural,301,29.0,30114029.0,30114.0,STA Chiunda,,723.0,719.0,309.0,1194.580575497796,Mangochi,1442,MANGOCHI,"1,442"
Southern,3,Rural,301,30.0,30114030.0,30114.0,STA Chiunda,,348.0,356.0,156.0,674.6678224501381,mangochi,  704  ,Mangochi,704.0
Southern,3,Rural,301,31.0,30114031.0,30114.0,STA Chiunda,,460.0,502.0,279.0,1319.9215556948875,Mangochi,962,mangochi,962
Southern,3,Rural,301,33.0,30114033.0,30114.0,STA Chiunda,,543.0,562.0,225.0,956.9698446895093,mangochi,1105 people,mangochi,1105 people
Southern,3,Rural,301,32.0,30114032.0,30114.0,STA Chiunda,,655.0,709.0,285.0,985.5031428496848,  Mangochi  ,1364 people,MANGOCHI,"1,364"
Southern,3,Rural,301,11.0,30114011.0,30114.0,STA Chiunda,,649.0,758.0,301.0,1366.9251981574523,Mangochi,1407 people,  Mangochi  ,1407
Southern,3,Rural,301,10.0,30114010.0,30114.0,STA Chiunda,,565.0,610.0,265.0,1155.865750664798,MANGOCHI,1175,  Mangochi  ,  1175  
Southern,3,Rural,301,9.0,30114009.0,30114.0,STA Chiunda,,532.0,594.0,238.0,1250.9367175526006,  Mangochi  ,  1126  ,MANGOCHI,1126.0
Southern,3,Rural,301,12.0,30114012.0,30114.0,STA Chiunda,,541.0,569.0,233.0,969.9628118456205,Mangochi,"1,110",Mangochi District,1110 people
Southern,3,Rural,301,901.0,30114901.0,30114.0,STA Chiunda,Mangochi Forest Reserve,4.0,2.0,2.0,0.198465184937294,MANGOCHI,6 people,MANGOCHI,6.0
Southern,3,Rural,301,1.0,30110001.0,30110.0,STA Lulanga,,766.0,669.0,282.0,1509.187330235457,  Mangochi  ,  1435  ,Mangochi,1435 people
Southern,3,Rural,301,11.0,30110011.0,30110.0,STA Lulanga,,307.0,321.0,141.0,713.6876448348376,mangochi,628.0,MANGOCHI,628
Southern,3,Rural,301,4.0,30110004.0,30110.0,STA Lulanga,,384.0,402.0,146.0,286.3771523282383,MANGOCHI,786,MANGOCHI,786.0
Southern,3,Rural,301,2.0,30110002.0,30110.0,STA Lulanga,,890.0,853.0,377.0,2679.161882774205,mangochi,1743 people,Mangochi,1743.0
Southern,3,Rural,301,3.0,30110003.0,30110.0,STA Lulanga,,416.0,398.0,175.0,616.0394989987943,mangochi,814 people,Mangochi District,814 people
Southern,3,Rural,301,5.0,30110005.0,30110.0,STA Lulanga,,297.0,325.0,130.0,648.6743023216147,Mangochi District,  622  ,Mangochi District,622.0
Southern,3,Rural,301,8.0,30110008.0,30110.0,STA Lulanga,,815.0,869.0,355.0,602.3979685472543,Mangochi,  1684  ,Mangochi,1684 people
Southern,3,Rural,301,7.0,30110007.0,30110.0,STA Lulanga,,811.0,892.0,385.0,1296.712326380533,  Mangochi  ,1703 people,Mangochi,  1703  
Southern,3,Rural,301,6.0,30110006.0,30110.0,STA Lulanga,,556.0,588.0,238.0,385.534706124407,Mangochi District,1144,MANGOCHI,"1,144"
Southern,3,Rural,301,25.0,30110025.0,30110.0,STA Lulanga,,362.0,437.0,166.0,600.6541007274269,MANGOCHI,799 people,Mangochi District,799
Southern,3,Rural,301,12.0,30110012.0,30110.0,STA Lulanga,,244.0,227.0,93.0,491.8227358492194,Mangochi District,471,MANGOCHI,471 people
Southern,3,Rural,301,13.0,30110013.0,30110.0,STA Lulanga,,156.0,161.0,85.0,311.0381890377189,Mangochi,317,  Mangochi  ,317.0
Southern,3,Rural,301,14.0,30110014.0,30110.0,STA Lulanga,,253.0,241.0,113.0,362.8200510363093,  Mangochi  ,  494  ,mangochi,494 people
Southern,3,Rural,301,15.0,30110015.0,30110.0,STA Lulanga,,791.0,764.0,324.0,948.0071249486493,MANGOCHI,1555,Mangochi,  1555  
Southern,3,Rural,301,18.0,30110018.0,30110.0,STA Lulanga,,529.0,589.0,249.0,1536.4959670334415,Mangochi District,1118,MANGOCHI,"1,118"
Southern,3,Rural,301,19.0,30110019.0,30110.0,STA Lulanga,,792.0,904.0,422.0,2432.3120058656714,Mangochi District,1696,mangochi,  1696  
Southern,3,Rural,301,21.0,30110021.0,30110.0,STA Lulanga,,605.0,739.0,350.0,490.0343108413476,Mangochi,"1,344",Mangochi,1344.0
Southern,3,Rural,301,9.0,30110009.0,30110.0,STA Lulanga,,365.0,347.0,148.0,488.10812331338184,Mangochi,712.0,mangochi,712
Southern,3,Rural,301,10.0,30110010.0,30110.0,STA Lulanga,,268.0,256.0,143.0,222.5446096391152,Mangochi,  524  ,  Mangochi  ,524
Southern,3,Rural,301,22.0,30110022.0,30110.0,STA Lulanga,,437.0,499.0,209.0,269.80279631056834,Mangochi,936 people,mangochi,936
Southern,3,Rural,301,23.0,30110023.0,30110.0,STA Lulanga,,293.0,324.0,140.0,452.1019456982317,mangochi,617,Mangochi,617.0
Southern,3,Rural,301,26.0,30110026.0,30110.0,STA Lulanga,,1018.0,1012.0,443.0,533.9147562021573,  Mangochi  ,2030.0,Mangochi District,2030 people
Southern,3,Rural,301,27.0,30110027.0,30110.0,STA Lulanga,,1575.0,1592.0,675.0,493.1296012144925,Mangochi,3167 people,MANGOCHI,3167 people
Southern,3,Rural,301,24.0,30110024.0,30110.0,STA Lulanga,,373.0,449.0,144.0,521.8980845829932,  Mangochi  ,822,Mangochi,822
Southern,3,Rural,301,29.0,30110029.0,30110.0,STA Lulanga,,651.0,762.0,308.0,1605.4006538892693,  Mangochi  ,1413,MANGOCHI,"1,413"
Southern,3,Rural,301,28.0,30110028.0,30110.0,STA Lulanga,,781.0,782.0,327.0,697.3502187184577,Mangochi,1563 people,Mangochi,"1,563"
Southern,3,Rural,301,30.0,30110030.0,30110.0,STA Lulanga,,555.0,570.0,221.0,806.9209589840185,Mangochi District,1125.0,mangochi,  1125  
Southern,3,Rural,301,32.0,30110032.0,30110.0,STA Lulanga,,1426.0,1510.0,597.0,2069.5075361918466,mangochi,  2936  ,mangochi,2936
Southern,3,Rural,301,34.0,30110034.0,30110.0,STA Lulanga,,440.0,448.0,173.0,855.2743344055312,Mangochi,  888  ,Mangochi District,888.0
Southern,3,Rural,301,33.0,30110033.0,30110.0,STA Lulanga,,420.0,457.0,196.0,1030.103849120576,MANGOCHI,877 people,Mangochi,877.0
Southern,3,Rural,301,31.0,30110031.0,30110.0,STA Lulanga,,618.0,669.0,273.0,1244.8555952376876,  Mangochi  ,"1,287",mangochi,1287 people
Southern,3,Rural,301,36.0,30110036.0,30110.0,STA Lulanga,,800.0,716.0,310.0,867.5647170863209,Mangochi,1516.0,Mangochi District,1516
Southern,3,Rural,301,16.0,30110016.0,30110.0,STA Lulanga,,603.0,642.0,253.0,1177.150557566405,MANGOCHI,1245.0,MANGOCHI,1245.0
Southern,3,Rural,301,17.0,30110017.0,30110.0,STA Lulanga,,553.0,624.0,232.0,1429.583200918138,MANGOCHI,1177,MANGOCHI,1177 people
Southern,3,Rural,301,20.0,30110020.0,30110.0,STA Lulanga,,444.0,431.0,196.0,612.6546756035127,Mangochi,875,Mangochi,  875  
Southern,3,Rural,301,35.0,30110035.0,30110.0,STA Lulanga,,526.0,512.0,229.0,501.94571780281075,MANGOCHI,  1038  ,MANGOCHI,  1038  
Southern,3,Rural,301,805.0,30103805.0,30103.0,TA Chilipa,Chilipa Town Planning Area,486.0,486.0,222.0,837.179456165651,Mangochi District,972 people,MANGOCHI,972 people
Southern,3,Rural,301,804.0,30103804.0,30103.0,TA Chilipa,Chilipa Town Planning Area,246.0,290.0,122.0,740.729402638526,mangochi,536,mangochi,536
Southern,3,Rural,301,803.0,30103803.0,30103.0,TA Chilipa,Chilipa Town Planning Area,150.0,202.0,141.0,888.173039214458,Mangochi,352,  Mangochi  ,352
Southern,3,Rural,301,802.0,30103802.0,30103.0,TA Chilipa,Chilipa Town Planning Area,426.0,508.0,214.0,1159.0776675981688,Mangochi,934,Mangochi,934 people
Southern,3,Rural,301,809.0,30103809.0,30103.0,TA Chilipa,Chilipa Town Planning Area,246.0,304.0,121.0,337.4328699685626,Mangochi,  550  ,Mangochi District,550 people
Southern,3,Rural,301,808.0,30103808.0,30103.0,TA Chilipa,Chilipa Town Planning Area,86.0,127.0,79.0,338.4710553717291,Mangochi,213 people,  Mangochi  ,213 people
Southern,3,Rural,301,807.0,30103807.0,30103.0,TA Chilipa,Chilipa Town Planning Area,218.0,237.0,95.0,305.47003491338205,Mangochi District,455 people,mangochi,455
Southern,3,Rural,301,806.0,30103806.0,30103.0,TA Chilipa,Chilipa Town Planning Area,246.0,280.0,129.0,422.8292728638695,mangochi,526.0,mangochi,526.0
Southern,3,Rural,301,801.0,30103801.0,30103.0,TA Chilipa,Chilipa Town Planning Area,367.0,485.0,184.0,680.0791934723612,MANGOCHI,852.0,MANGOCHI,  852  
Southern,3,Rural,301,29.0,30103029.0,30103.0,TA Chilipa,,341.0,369.0,153.0,1215.552673306728,  Mangochi  ,710,  Mangochi  ,710.0
Southern,3,Rural,301,28.0,30103028.0,30103.0,TA Chilipa,,739.0,752.0,345.0,1500.1521095539274,MANGOCHI,  1491  ,Mangochi,1491.0
Southern,3,Rural,301,31.0,30103031.0,30103.0,TA Chilipa,,358.0,376.0,159.0,767.7337251791645,MANGOCHI,734.0,Mangochi District,734.0
Southern,3,Rural,301,32.0,30103032.0,30103.0,TA Chilipa,,262.0,266.0,131.0,560.9435708672908,Mangochi,528,Mangochi District,528 people
Southern,3,Rural,301,35.0,30103035.0,30103.0,TA Chilipa,,211.0,208.0,92.0,412.6976944932782,mangochi,419 people,Mangochi,419 people
Southern,3,Rural,301,36.0,30103036.0,30103.0,TA Chilipa,,307.0,359.0,148.0,637.387656503478,mangochi,666.0,Mangochi,666.0
Southern,3,Rural,301,37.0,30103037.0,30103.0,TA Chilipa,,372.0,412.0,178.0,908.9797321750658,mangochi,784,Mangochi District,784.0
Southern,3,Rural,301,34.0,30103034.0,30103.0,TA Chilipa,,212.0,254.0,110.0,370.01022560225465,Mangochi District,466 people,Mangochi,466
Southern,3,Rural,301,33.0,30103033.0,30103.0,TA Chilipa,,529.0,498.0,209.0,847.8013372850237,Mangochi,1027.0,Mangochi,  1027  
Southern,3,Rural,301,38.0,30103038.0,30103.0,TA Chilipa,,425.0,508.0,208.0,962.0501910601877,Mangochi,933,Mangochi District,  933  
Southern,3,Rural,301,41.0,30103041.0,30103.0,TA Chilipa,,281.0,366.0,176.0,143.26341819892775,  Mangochi  ,647,Mangochi,  647  
Southern,3,Rural,301,40.0,30103040.0,30103.0,TA Chilipa,,222.0,335.0,145.0,331.111964105331,  Mangochi  ,  557  ,  Mangochi  ,557
Southern,3,Rural,301,46.0,30103046.0,30103.0,TA Chilipa,,384.0,460.0,183.0,404.8230439423993,mangochi,844,Mangochi,844
Southern,3,Rural,301,45.0,30103045.0,30103.0,TA Chilipa,,478.0,521.0,219.0,1164.2499573112643,mangochi,999 people,Mangochi,  999  
Southern,3,Rural,301,43.0,30103043.0,30103.0,TA Chilipa,,417.0,493.0,195.0,807.5248777709727,Mangochi District,  910  ,Mangochi,910 people
Southern,3,Rural,301,42.0,30103042.0,30103.0,TA Chilipa,,367.0,464.0,180.0,1067.0017784816644,  Mangochi  ,831.0,MANGOCHI,831.0
Southern,3,Rural,301,47.0,30103047.0,30103.0,TA Chilipa,,297.0,372.0,166.0,992.8448753191576,Mangochi,669,Mangochi,669 people
Southern,3,Rural,301,44.0,30103044.0,30103.0,TA Chilipa,,346.0,412.0,168.0,358.8626771693447,Mangochi,758,Mangochi District,758 people
Southern,3,Rural,301,27.0,30103027.0,30103.0,TA Chilipa,,396.0,410.0,171.0,976.780596363247,mangochi,  806  ,mangochi,  806  
Southern,3,Rural,301,30.0,30103030.0,30103.0,TA Chilipa,,259.0,312.0,122.0,487.44998424073975,  Mangochi  ,571.0,MANGOCHI,  571  
Southern,3,Rural,301,20.0,30103020.0,30103.0,TA Chilipa,,420.0,460.0,188.0,1046.2129739183365,Mangochi,880,Mangochi,880
Southern,3,Rural,301,22.0,30103022.0,30103.0,TA Chilipa,,276.0,347.0,195.0,1096.7480082879536,Mangochi District,623,Mangochi,  623  
Southern,3,Rural,301,26.0,30103026.0,30103.0,TA Chilipa,,299.0,332.0,137.0,619.8399813831938,mangochi,631.0,MANGOCHI,631
Southern,3,Rural,301,25.0,30103025.0,30103.0,TA Chilipa,,196.0,182.0,82.0,430.87501255690944,MANGOCHI,378 people,  Mangochi  ,  378  
Southern,3,Rural,301,8.0,30103008.0,30103.0,TA Chilipa,,413.0,479.0,203.0,1475.508856802857,  Mangochi  ,892,MANGOCHI,892
Southern,3,Rural,301,23.0,30103023.0,30103.0,TA Chilipa,,288.0,279.0,131.0,788.5823942608779,Mangochi,  567  ,Mangochi,567
Southern,3,Rural,301,24.0,30103024.0,30103.0,TA Chilipa,,311.0,313.0,132.0,788.940494848627,  Mangochi  ,624 people,Mangochi,624 people
Southern,3,Rural,301,21.0,30103021.0,30103.0,TA Chilipa,,220.0,250.0,107.0,464.6299788691346,Mangochi,470.0,Mangochi,470 people
Southern,3,Rural,301,18.0,30103018.0,30103.0,TA Chilipa,,235.0,224.0,106.0,563.5375314998225,Mangochi District,459.0,MANGOCHI,  459  
Southern,3,Rural,301,19.0,30103019.0,30103.0,TA Chilipa,,346.0,350.0,160.0,698.1074064324273,Mangochi District,696 people,MANGOCHI,696
Southern,3,Rural,301,15.0,30103015.0,30103.0,TA Chilipa,,439.0,503.0,222.0,995.0731864358607,Mangochi,942,Mangochi,942
Southern,3,Rural,301,14.0,30103014.0,30103.0,TA Chilipa,,144.0,213.0,103.0,307.37387217855337,  Mangochi  ,  357  ,  Mangochi  ,357 people
Southern,3,Rural,301,10.0,30103010.0,30103.0,TA Chilipa,,136.0,135.0,57.0,718.1961436893832,Mangochi,  271  ,Mangochi,271.0
Southern,3,Rural,301,11.0,30103011.0,30103.0,TA Chilipa,,188.0,220.0,91.0,376.34626206929687,mangochi,408,Mangochi,  408  
Southern,3,Rural,301,17.0,30103017.0,30103.0,TA Chilipa,,136.0,133.0,62.0,310.31732286279197,Mangochi District,269,mangochi,269
Southern,3,Rural,301,16.0,30103016.0,30103.0,TA Chilipa,,212.0,236.0,97.0,292.4971156907533,mangochi,  448  ,Mangochi District,448
Southern,3,Rural,301,13.0,30103013.0,30103.0,TA Chilipa,,126.0,145.0,56.0,397.69408272916326,mangochi,271 people,Mangochi District,271
Southern,3,Rural,301,1.0,30103001.0,30103.0,TA Chilipa,,460.0,520.0,198.0,770.9355722415908,Mangochi District,980.0,  Mangochi  ,980 people
Southern,3,Rural,301,2.0,30103002.0,30103.0,TA Chilipa,,100.0,108.0,40.0,395.24202410640817,  Mangochi  ,208 people,mangochi,208
